Thana,District,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt,Accident_Severity
22,42,11,2002,4,1,1,2,1,1,3,1,1,1,1,5,1,1,9,6,1,1,28,2,2,1
12,42,7,2002,3,3,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,2
12,42,7,2002,2,7,8,1,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,1,2,2
12,42,7,2002,4,1,1,2,1,1,3,1,1,1,1,5,1,1,10,6,1,2,33,2,2,0
12,42,7,2002,4,1,1,2,1,1,3,1,1,1,1,5,1,1,19,6,1,2,33,2,2,2
12,42,9,2002,2,1,1,2,1,1,1,1,1,1,1,5,1,1,4,6,1,1,33,2,2,2
12,42,9,2002,3,3,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,2
12,42,10,2002,3,5,6,2,1,1,1,1,1,1,1,5,1,1,12,6,1,1,33,2,2,2
12,42,10,2002,2,1,4,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,2
12,42,10,2002,2,3,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,0
12,42,10,2002,2,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,1
12,42,10,2002,3,3,6,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,2
12,42,10,2002,4,3,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1,33,2,2,2
12,42,11,2002,2,1,1,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,2
12,42,12,2002,3,1,1,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,1
12,42,12,2002,1,1,2,1,1,1,3,1,1,1,1,5,1,1,11,6,1,1,33,2,2,2
12,42,12,2002,2,1,1,2,1,1,2,1,1,1,1,5,1,1,14,6,1,1,33,2,2,1
17,42,3,2002,3,1,1,2,1,1,1,1,1,1,1,5,1,1,5,6,1,1,33,2,2,1
17,42,5,2002,3,1,1,2,1,1,1,1,1,1,1,5,1,1,12,6,1,1,33,2,2,0
17,42,5,2002,4,1,1,2,1,1,2,1,1,1,1,5,1,1,9,6,1,1,33,1,2,1
14,42,5,2002,1,2,4,2,1,1,3,1,1,1,1,5,1,1,7,6,1,1,33,2,2,2
14,42,6,2002,1,3,4,2,1,1,3,1,1,1,1,5,1,1,12,6,1,1,33,2,2,2
14,42,7,2002,3,3,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,1
14,42,7,2002,2,3,3,2,1,1,1,1,1,1,1,5,1,1,12,6,1,1,33,2,2,2
7,13,1,2002,2,3,1,2,2,1,1,1,1,1,1,2,1,2,14,2,1,7,30,2,2,2
1,9,1,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,52,2,2,0
8,13,5,2002,2,1,1,2,2,2,1,1,2,1,1,1,1,2,14,10,1,1,45,2,2,2
5,13,7,2002,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,40,2,2,3
5,5,2,2002,2,3,1,2,1,1,2,1,1,1,1,1,1,2,14,2,1,1,33,2,2,3
1,22,1,2002,2,1,1,2,2,2,4,1,2,1,1,1,1,2,14,10,1,7,35,2,2,0
1,24,3,2002,5,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,25,2,2,0
2,24,5,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,2,1,33,2,2,0
4,28,7,2002,2,6,1,1,2,1,1,3,1,1,1,1,5,1,14,5,1,1,33,2,2,2
3,28,8,2002,2,3,5,2,2,1,2,2,2,1,1,5,1,1,14,1,1,1,30,1,2,0
1,22,8,2002,4,7,8,2,2,1,4,1,1,1,1,1,1,2,14,6,1,5,33,1,2,0
1,21,8,2002,4,1,2,2,2,1,1,1,1,1,1,1,1,2,14,10,1,7,33,2,2,0
2,18,10,2002,4,1,1,2,2,1,2,1,1,1,2,2,1,2,8,6,1,1,33,2,2,0
1,18,9,2002,3,2,1,2,2,1,1,1,1,1,2,2,1,1,4,4,2,1,24,2,2,0
1,34,8,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,30,2,2,0
1,21,12,2002,3,3,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,35,2,2,3
3,29,1,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,33,2,2,0
1,24,3,2002,4,1,1,1,2,1,3,1,1,1,1,1,1,2,11,6,1,1,33,1,2,1
2,28,4,2002,3,2,4,2,1,1,1,1,1,1,1,1,1,1,14,7,1,1,30,2,2,1
1,24,4,2002,3,7,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,1,2,2
7,24,4,2002,3,1,1,1,2,1,1,1,1,1,1,4,1,2,9,11,1,1,33,2,2,1
3,21,5,2002,4,1,1,2,2,1,4,1,1,1,1,3,1,2,9,6,1,1,33,1,2,0
1,24,6,2002,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,1,2,2
5,24,6,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,0
6,21,8,2002,3,4,1,1,2,1,1,2,1,1,1,4,1,2,5,2,2,1,35,2,2,1
2,24,10,2002,3,1,1,2,2,1,1,2,1,1,1,1,1,2,9,1,1,1,40,2,2,1
1,29,6,2002,3,1,1,2,2,1,4,1,1,1,1,1,1,2,7,6,2,1,33,2,2,0
1,29,8,2002,2,1,1,2,1,1,1,1,1,1,2,1,2,2,8,6,2,1,38,2,2,3
1,29,9,2002,3,7,1,1,2,1,1,4,1,1,1,2,1,2,9,1,2,7,35,2,2,0
1,34,5,2002,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,11,1,1,33,2,2,1
6,34,6,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,40,1,2,1
4,28,10,2002,2,3,1,2,2,1,1,1,1,1,1,1,1,1,7,9,1,1,29,2,1,3
5,28,10,2002,2,2,5,2,1,1,1,1,1,1,1,5,1,1,14,1,1,1,20,2,2,2
7,28,9,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,33,2,2,0
1,21,5,2002,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,33,1,2,1
1,24,3,2002,1,4,4,2,1,1,3,2,1,1,1,1,1,1,14,2,1,1,33,1,2,2
3,54,11,2002,3,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1,25,2,2,0
4,54,12,2002,3,1,1,2,2,1,1,1,1,1,1,3,1,2,7,6,1,2,55,1,2,1
1,54,9,2002,3,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,2,33,2,2,0
8,63,2,2002,2,4,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1,28,2,2,0
7,63,1,2002,3,3,1,2,2,1,1,2,1,1,1,1,1,2,14,6,1,1,34,1,2,0
7,63,4,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,30,2,2,3
9,63,1,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,34,2,2,0
11,63,1,2002,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,3,50,1,2,0
1,58,5,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
1,58,5,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,32,2,2,0
1,58,5,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,50,2,2,0
6,58,2,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,33,1,2,0
11,63,1,2002,3,1,8,2,2,1,1,1,1,1,1,2,1,2,14,6,1,3,33,2,2,0
4,62,1,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,4,6,1,1,33,2,2,3
3,61,9,2002,4,3,1,2,2,1,4,1,1,1,1,2,1,2,9,6,1,1,45,2,2,0
6,64,1,2002,4,1,1,2,2,1,3,1,1,1,1,5,1,1,12,6,1,1,38,2,2,1
6,64,8,2002,1,2,6,2,2,1,2,1,1,1,1,5,1,1,14,6,1,1,47,2,2,1
6,64,12,2002,1,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,45,2,2,0
7,64,8,2002,3,2,4,2,2,1,1,1,1,1,1,5,1,1,9,6,1,1,25,2,2,3
7,64,10,2002,2,2,6,2,2,1,3,1,1,1,1,5,1,1,12,6,1,1,33,2,2,1
7,59,11,2002,2,1,2,2,2,1,1,1,1,1,1,2,1,2,9,5,1,1,36,2,2,0
4,54,3,2002,2,1,1,2,2,1,1,1,1,1,1,4,1,2,6,6,1,2,33,2,2,0
3,64,1,2002,2,1,1,2,2,4,2,1,2,1,1,5,1,1,14,6,1,1,33,2,2,0
1,65,1,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,39,2,2,0
1,61,1,2002,3,1,1,2,2,1,1,1,2,1,1,1,1,2,6,1,1,1,35,1,2,1
1,61,3,2002,1,3,1,2,2,1,4,2,1,1,1,1,1,2,14,1,1,1,35,1,2,1
8,63,1,2002,3,2,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,28,2,2,0
8,63,2,2002,3,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,27,1,2,0
8,63,3,2002,2,3,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
11,63,2,2002,4,1,1,2,2,1,3,3,1,1,1,2,1,1,7,8,1,1,40,2,2,0
3,57,3,2002,3,1,1,2,2,1,1,3,1,1,1,2,1,2,7,6,1,1,32,2,2,1
1,61,4,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,1,1,1,32,1,2,0
6,63,1,2002,1,4,1,2,2,1,1,1,1,1,1,2,1,2,11,6,1,1,33,2,2,1
11,63,1,2002,3,1,1,2,2,1,1,3,1,1,1,2,2,2,14,6,1,1,33,1,2,0
11,63,2,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,13,6,1,1,33,1,2,1
11,64,2,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,5,6,2,1,30,2,2,0
8,64,3,2002,4,1,1,2,2,1,3,1,1,1,1,5,1,1,9,6,1,1,33,1,2,1
8,64,3,2002,3,3,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,1,2,0
8,64,5,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,1,2,1
1,65,5,2002,3,1,2,2,2,1,1,1,1,1,1,1,1,1,6,5,1,1,33,2,2,0
1,58,1,2002,2,1,1,2,2,4,2,1,1,1,1,1,1,2,15,4,1,1,38,2,2,0
1,58,2,2002,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
1,58,5,2002,1,1,1,2,2,2,3,1,2,1,1,1,1,2,14,6,1,1,40,2,2,0
1,58,5,2002,1,1,1,2,2,1,2,2,1,1,1,1,1,2,14,6,1,1,40,2,2,0
5,58,1,2002,3,2,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
5,58,2,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,1,2,0
5,58,5,2002,3,3,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,1,2,1
5,58,5,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,39,1,2,0
6,58,1,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,26,1,2,0
6,58,3,2002,2,1,1,2,2,1,1,2,1,1,1,1,1,2,8,6,1,1,38,2,2,0
7,58,1,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,15,4,1,1,38,2,2,0
7,58,5,2002,2,1,1,2,2,1,1,2,1,1,1,1,1,2,7,6,1,1,35,2,2,0
14,63,3,2002,1,1,1,2,2,1,2,1,1,1,1,1,1,2,15,6,1,1,33,2,2,1
14,63,3,2002,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
14,63,4,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,0
2,61,4,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,30,2,2,0
2,61,5,2002,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,6,33,2,2,3
14,63,2,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,3
1,61,7,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,32,2,2,3
2,65,7,2002,3,1,1,2,2,2,1,1,2,1,1,1,1,2,9,6,1,1,33,2,2,0
4,59,8,2002,3,1,8,2,2,1,1,1,1,1,1,2,1,2,12,6,1,1,33,2,2,1
5,59,8,2002,4,1,1,2,2,1,4,2,1,1,1,4,1,2,6,6,1,2,33,2,2,0
2,61,8,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
1,63,8,2002,3,3,8,2,2,1,1,2,1,1,1,4,1,2,9,2,1,2,33,2,2,3
11,63,1,2002,3,1,8,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,1,2,0
7,60,10,2002,2,1,8,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,30,2,2,0
4,62,1,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,1,6,1,1,16,2,2,0
7,59,10,2002,3,1,2,2,2,1,1,2,1,1,1,2,1,2,9,2,1,6,27,2,2,1
1,61,9,2002,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,35,1,2,0
14,63,7,2002,3,1,8,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,30,2,2,3
14,63,8,2002,2,1,1,2,2,2,1,1,2,1,1,1,1,2,14,6,1,1,33,2,2,0
7,65,9,2002,3,1,1,2,2,1,1,2,1,1,1,4,1,2,14,6,2,1,33,1,2,0
5,64,1,2002,3,1,1,2,2,1,2,1,1,1,1,5,1,1,14,6,1,1,39,2,2,1
5,64,1,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,15,6,1,1,48,2,2,1
5,64,1,2002,3,1,1,2,2,1,1,1,1,1,1,5,1,1,12,6,1,1,38,2,2,1
5,64,7,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,12,6,1,1,37,2,2,1
5,64,12,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,46,2,2,1
11,64,10,2002,3,1,1,2,2,1,1,1,1,1,1,5,1,1,5,6,1,1,30,2,2,0
12,64,11,2002,3,1,1,2,2,1,1,1,1,1,1,5,1,1,12,6,1,1,32,2,2,0
12,64,12,2002,2,1,1,2,2,4,1,1,2,1,1,5,1,1,8,6,1,1,33,2,2,3
1,67,9,2002,2,1,1,2,2,1,2,1,1,1,2,2,1,1,14,6,1,1,32,2,2,0
5,67,10,2002,2,1,1,2,2,1,1,1,1,1,2,4,1,2,11,6,1,1,30,2,2,0
2,64,4,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,37,1,2,0
2,64,4,2002,3,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,0
2,64,7,2002,3,1,1,2,2,1,1,1,1,1,1,5,2,1,15,6,1,1,33,2,2,0
2,64,7,2002,4,2,6,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,1
2,64,8,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,3
2,64,11,2002,3,3,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,2
8,64,3,2002,4,1,1,2,2,1,2,1,1,1,1,5,1,1,12,6,1,1,42,2,2,3
8,64,7,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,7,6,1,1,34,2,2,1
1,56,3,2002,2,3,1,2,2,1,1,1,1,1,1,2,1,1,14,6,1,2,27,2,2,3
12,54,4,2002,4,1,1,2,2,1,4,1,1,1,1,3,1,2,10,6,1,1,22,2,2,2
5,41,5,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,33,2,2,1
3,41,11,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
12,47,2,2002,3,1,1,2,2,1,1,1,1,1,1,1,2,2,14,6,1,1,33,2,2,3
4,35,5,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,0
5,55,2,2002,3,7,8,2,2,1,1,1,1,1,1,3,1,2,4,11,1,7,45,2,1,1
22,42,1,2002,2,5,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,1
15,42,1,2002,2,1,2,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,40,1,2,2
18,42,1,2002,1,3,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1,33,1,2,2
1,42,1,2002,3,4,6,1,1,1,1,1,1,1,1,5,1,1,5,6,1,1,33,2,2,2
12,42,4,2002,3,3,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,2
8,42,1,2002,1,3,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,2,33,1,2,1
8,42,9,2002,2,2,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,2
1,42,4,2002,3,3,6,2,1,1,1,1,1,1,1,5,1,1,5,6,1,1,33,2,2,2
1,42,7,2002,3,5,6,2,1,1,1,1,1,1,1,5,1,1,9,6,1,2,33,2,2,2
1,42,8,2002,4,2,6,1,1,1,3,1,1,1,1,5,1,1,9,6,1,1,33,2,2,1
1,42,9,2002,1,5,6,2,1,1,2,1,1,1,1,5,1,1,14,6,1,1,33,2,2,2
1,42,10,2002,2,5,6,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,2
1,42,10,2002,4,5,6,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1,33,2,2,2
13,42,8,2002,2,6,8,1,1,1,1,1,1,1,1,5,1,1,10,6,1,1,33,2,2,2
13,42,8,2002,2,1,1,2,1,1,2,1,1,1,1,5,1,1,9,6,1,2,33,2,2,1
15,42,11,2002,3,1,1,1,1,1,1,1,1,1,1,5,1,1,9,3,1,1,40,2,2,1
2,42,12,2002,2,2,6,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,1
9,42,7,2002,4,3,6,2,1,1,3,1,1,1,1,5,1,1,10,6,1,2,33,2,2,2
9,42,7,2002,4,2,6,2,2,1,3,1,1,1,1,5,1,1,14,6,1,2,33,2,2,1
9,42,7,2002,3,5,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,2,33,2,2,2
9,42,8,2002,1,3,6,2,1,1,2,1,1,1,1,5,1,1,14,6,1,2,25,2,2,2
9,42,8,2002,1,5,6,2,1,1,3,1,1,1,1,5,1,1,14,6,1,2,33,2,2,2
9,42,10,2002,4,1,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,7,33,2,2,2
15,42,10,2002,2,7,8,2,1,1,1,1,1,1,1,5,1,1,8,7,1,1,33,2,2,2
1,42,11,2002,2,2,4,2,2,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,2
9,42,8,2002,4,5,4,2,1,1,3,1,1,1,1,5,1,1,10,6,1,2,33,2,2,2
9,42,10,2002,2,5,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,1
9,42,2,2002,2,2,6,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,0
9,42,3,2002,3,2,6,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,42,2,2,0
9,42,12,2002,2,5,5,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,33,2,2,2
12,42,7,2002,1,3,4,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1,33,2,2,0
12,42,10,2002,4,6,6,2,1,1,3,1,1,1,1,5,1,1,19,6,1,1,33,2,2,2
17,42,6,2002,3,3,4,2,1,1,1,1,1,1,1,5,1,1,7,6,1,1,33,2,2,1
17,42,12,2002,2,1,1,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,33,2,2,0
14,42,4,2002,2,3,4,2,1,1,2,1,1,1,1,5,1,1,14,6,1,1,33,2,2,1
14,42,7,2002,3,1,4,2,1,1,1,1,1,1,1,5,1,1,16,6,1,1,33,2,2,2
14,42,7,2002,3,3,1,2,1,1,1,1,1,1,1,5,1,1,10,6,1,1,33,2,2,2
14,42,7,2002,3,3,4,2,1,1,1,1,1,1,1,5,1,1,10,6,1,1,33,2,2,2
14,42,8,2002,3,3,4,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1,33,2,2,1
14,42,9,2002,4,3,4,2,1,1,3,1,1,1,1,5,1,1,10,6,1,1,33,2,2,2
5,64,12,2002,2,1,1,2,2,1,1,1,1,1,1,5,1,1,15,6,1,1,46,2,2,1
3,44,7,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,13,6,1,1,33,2,2,0
1,47,7,2002,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
5,41,2,2002,1,1,1,2,2,4,2,1,1,1,1,2,1,2,9,6,1,1,33,2,2,0
5,41,2,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,33,2,2,0
1,40,8,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,3
6,40,12,2002,1,1,1,2,2,4,2,1,2,1,1,1,1,2,14,6,1,1,31,2,2,0
6,45,7,2002,2,1,1,2,2,2,1,1,2,1,1,3,1,2,14,6,1,1,40,2,2,1
6,44,10,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,1
6,44,10,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,1
7,44,8,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
1,35,8,2002,4,1,1,2,2,1,4,1,1,1,1,2,1,2,14,6,1,1,33,2,2,1
2,43,1,2002,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
2,46,1,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,3
1,40,1,2002,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
2,50,2,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
3,44,2,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,10,1,1,33,2,2,3
1,50,3,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,19,6,2,1,33,2,2,1
8,50,3,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,0
5,46,2,2002,3,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1,33,2,2,0
9,47,3,2002,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
12,51,1,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,1
9,47,5,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
1,38,6,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
6,46,5,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,33,2,2,1
1,47,6,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
9,47,6,2002,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,0
9,47,6,2002,2,1,1,2,2,2,1,1,2,1,1,1,1,2,9,6,1,1,33,2,2,0
2,43,7,2002,3,1,1,2,2,2,1,1,2,1,1,1,1,2,9,6,1,1,33,2,2,0
1,40,12,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
5,46,7,2002,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,33,2,2,0
1,2,6,2002,2,2,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,32,2,2,0
3,8,8,2002,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
6,5,5,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,7,5,1,1,33,2,2,1
5,12,12,2002,3,1,3,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
1,5,2,2002,4,1,1,2,2,1,3,1,1,1,1,5,1,1,14,4,1,1,35,2,2,1
1,5,3,2002,1,2,1,2,2,1,3,1,1,1,1,5,1,1,13,5,1,1,33,2,2,3
1,5,5,2002,4,2,1,2,2,1,1,1,1,1,1,1,1,1,8,5,1,1,35,2,2,0
1,10,12,2002,4,1,1,2,2,1,2,1,2,1,1,2,1,2,13,6,1,1,45,2,2,0
1,4,12,2002,3,1,1,2,2,4,2,1,1,1,1,3,1,2,8,9,1,1,51,2,2,0
4,14,12,2002,4,1,1,2,2,1,1,1,1,1,1,5,1,1,17,5,1,1,40,2,2,0
3,15,11,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,10,1,1,35,2,2,0
10,9,3,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
10,9,4,2002,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,11,1,1,35,2,1,0
7,17,11,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,5,1,1,38,2,2,0
6,16,8,2002,4,1,1,1,2,1,4,1,1,1,1,1,1,2,14,2,2,3,33,1,2,1
4,11,6,2002,3,1,1,2,2,1,1,1,5,1,1,4,1,2,14,7,1,1,33,2,2,0
1,11,4,2002,2,2,1,2,2,1,1,1,1,1,1,2,1,1,13,6,1,1,40,1,2,1
1,47,9,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,33,2,2,3
6,45,6,2002,3,1,1,2,2,1,1,2,1,1,3,1,1,2,16,6,1,1,55,2,2,0
6,65,9,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,12,6,1,1,28,2,2,1
5,64,6,2002,4,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,45,2,2,2
5,64,6,2002,3,1,3,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,42,2,2,2
2,64,6,2002,2,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,33,2,2,3
4,64,12,2002,3,1,1,2,2,1,1,1,1,1,1,5,1,1,14,2,1,1,52,2,2,1
14,42,7,2002,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,2,33,2,2,1
1,61,4,2002,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
1,61,4,2002,3,1,1,2,2,2,1,4,2,1,1,1,1,2,8,6,1,1,33,2,2,0
10,9,10,2002,1,1,8,2,1,2,1,1,1,2,1,1,2,1,9,10,2,1,57,2,2,0
4,22,1,2003,3,1,1,2,2,1,1,1,1,1,1,1,2,1,12,6,2,7,35,1,2,0
1,22,2,2003,3,1,8,1,2,2,1,1,2,1,1,1,1,2,9,11,1,1,33,2,2,0
1,24,1,2003,3,1,1,1,2,1,1,1,1,1,1,1,1,2,16,6,2,6,33,1,2,1
1,24,2,2003,2,2,8,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,1,2,0
