Thana,District,Accident_Severity,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt
3,38,4,9,2008,2,7,1,2,2,1,1,1,1,1,1,1,2,2,4,6,1,1,,2,2
3,38,4,9,2008,1,1,1,2,1,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,38,4,9,2008,2,7,1,2,1,1,1,1,1,1,1,1,1,2,6,6,1,1,,2,2
3,38,4,9,2008,2,1,1,2,1,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,38,4,9,2008,2,3,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,30,2,2
3,38,4,9,2008,3,1,1,2,1,1,1,1,1,1,1,1,1,2,4,6,1,1,,2,2
3,38,4,9,2008,3,1,1,2,2,1,1,2,1,1,1,1,1,1,9,6,1,1,40,2,2
1,45,4,9,2008,4,1,1,2,2,1,4,1,1,1,1,2,1,1,14,6,1,1,,2,2
1,45,4,9,2008,3,1,1,2,1,1,1,1,1,1,1,1,5,1,9,6,1,1,,2,2
1,45,4,9,2008,4,1,1,2,2,1,2,1,1,1,1,1,2,,8,6,1,1,,2,2
6,45,4,9,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
6,45,4,9,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,7,,2,2
6,45,3,9,2008,1,1,1,2,2,1,2,1,1,1,1,1,1,2,9,10,1,1,,2,2
10,50,4,9,2008,3,2,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,,2,2
4,50,4,9,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
9,50,4,9,2008,3,1,1,2,1,1,1,2,1,1,1,2,1,2,9,6,1,1,28,2,2
8,50,4,9,2008,3,1,1,2,2,1,1,2,1,1,1,4,1,2,9,6,1,1,,2,2
8,51,4,9,2008,2,1,1,2,2,2,2,1,2,1,1,2,1,2,14,6,1,1,,2,2
9,51,4,9,2008,1,1,3,2,2,1,4,1,1,1,1,1,1,2,,,,,,,
6,44,4,9,2008,2,1,1,2,1,1,1,1,1,1,1,1,1,2,15,6,1,1,,1,2
6,44,4,9,2008,1,1,1,2,1,1,2,1,1,1,1,1,1,2,,,,,,,
6,44,4,9,2008,3,1,1,1,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
2,44,4,9,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,,,,
5,41,4,9,2008,4,1,1,1,1,1,3,1,1,1,1,1,1,1,,,,,,,
1,41,4,9,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,,,,
7,41,4,9,2008,2,1,3,1,2,1,1,1,1,1,1,3,1,2,6,11,1,1,,2,2
7,41,4,9,2008,3,1,1,2,2,1,1,1,2,1,1,1,1,2,9,6,1,1,35,2,2
7,41,4,9,2008,3,1,3,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
6,41,4,9,2008,3,1,8,2,2,1,1,2,1,1,1,1,1,2,9,6,2,1,,2,2
6,41,4,9,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
9,47,4,9,2008,4,1,1,2,2,1,2,1,1,1,1,1,1,2,19,1,2,7,,1,2
1,47,4,9,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
12,47,4,9,2008,1,1,1,2,2,1,2,1,2,1,1,1,1,2,19,6,1,7,,2,2
1,47,4,8,2008,3,3,1,2,1,1,1,1,1,1,1,1,2,,19,6,1,7,,2,2
1,47,4,9,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,1,9,6,1,1,28,2,2
10,52,4,7,2008,1,1,1,2,2,1,4,1,1,1,1,1,1,2,9,11,1,1,50,2,2
6,45,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,45,4,7,2008,4,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,45,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,7,,2,2
1,45,4,7,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,7,,2,2
6,44,4,7,2008,,1,1,2,2,1,4,1,1,1,1,1,1,1,,,,,,,
6,44,4,7,2008,4,3,1,2,2,1,4,1,1,1,1,2,1,2,8,2,2,1,,2,2
6,44,3,7,2008,1,1,1,1,1,1,2,1,1,1,1,1,1,2,,,,,,,
2,44,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,4,1,2,5,6,1,1,35,2,2
7,44,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,,,,
7,44,4,7,2008,3,1,2,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
7,44,4,7,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
7,44,4,7,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,32,2,2
7,44,3,7,2008,4,1,4,2,2,1,2,4,1,1,1,1,1,1,8,6,1,1,,2,2
3,38,4,7,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
8,38,4,7,2008,2,1,1,2,2,1,1,1,3,1,2,4,1,2,6,1,1,1,35,2,2
3,38,4,7,2008,3,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,1,1,40,2,2
3,38,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,19,6,2,1,,2,2
3,38,4,7,2008,4,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,,2,2
3,38,4,7,2008,2,7,1,2,2,1,1,1,1,1,1,1,1,2,,,,,,,
3,38,4,7,2008,1,1,1,2,2,2,4,1,2,1,1,5,1,2,,,,,,,
1,35,4,7,2008,3,1,1,2,2,1,1,2,1,1,1,5,1,2,9,6,1,1,,2,2
5,47,3,7,2008,2,1,1,2,2,1,2,1,2,1,1,1,1,2,14,6,1,1,,2,2
5,47,4,7,2008,4,1,1,2,2,2,2,1,2,1,1,1,1,2,9,1,1,1,,2,2
8,47,4,7,2008,3,2,3,2,1,1,2,1,1,1,1,1,1,2,8,6,1,1,35,2,2
5,47,4,7,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
9,47,4,7,2008,1,2,1,2,1,1,4,5,1,1,1,1,1,2,,,,,,,
12,47,4,7,2008,4,1,1,2,2,1,4,1,1,1,1,1,1,2,13,6,1,1,,2,2
9,47,4,7,2008,2,3,1,2,2,1,1,2,1,1,1,1,1,2,9,1,1,1,45,2,2
7,47,4,7,2008,3,2,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,41,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,,,,
5,41,4,7,2008,2,1,1,1,2,1,1,1,1,2,1,1,1,2,14,1,1,1,,2,2
7,41,4,7,2008,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,40,2,2
7,41,4,7,2008,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,1,1,1,,1,2
6,41,4,7,2008,1,1,1,2,2,1,4,1,1,1,1,3,1,2,,,,,,,
6,41,3,7,2008,4,1,1,2,2,1,3,1,1,1,1,1,1,2,19,6,1,1,,2,2
6,41,4,7,2008,1,1,1,2,2,1,2,1,1,1,1,1,1,2,,,,,,,
6,41,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,40,2,2
6,41,4,7,2008,1,1,1,2,2,1,4,1,1,1,1,1,1,2,,,,,,,
6,41,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
6,41,4,7,2008,4,1,1,2,2,1,3,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,48,4,7,2008,3,1,1,2,2,1,1,3,3,3,2,4,4,2,17,6,1,1,25,2,2
1,51,4,7,2008,2,1,1,2,2,2,1,2,2,1,2,1,1,2,9,6,1,1,45,2,2
8,51,4,6,2008,4,1,1,2,2,1,2,1,1,1,1,2,1,2,4,6,1,1,,2,2
3,51,3,7,2008,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,8,1,1,,2,2
2,49,4,7,2008,3,1,1,2,2,2,1,1,2,1,1,4,5,2,9,6,1,1,40,2,2
1,39,4,7,2008,4,1,3,1,2,1,2,4,1,1,1,1,1,1,13,1,1,1,32,2,2
1,39,4,7,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,1,8,1,1,1,33,2,2
1,39,4,7,2008,4,1,2,2,2,1,4,1,1,1,1,2,1,2,,6,,,,2,2
1,50,4,7,2008,2,1,1,2,2,2,1,1,2,1,1,1,2,2,9,6,1,1,,2,2
10,50,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
10,50,4,7,2008,2,2,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
12,50,1,7,2008,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,25,2,2
12,50,4,7,2008,4,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,7,,2,2
12,50,3,7,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
12,50,4,7,2008,3,7,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
8,50,3,7,2008,2,1,1,2,2,1,1,1,1,1,1,2,1,2,4,6,1,1,30,2,2
2,45,4,6,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
5,45,4,4,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,45,4,6,2008,4,5,1,2,2,1,2,1,1,1,1,1,1,1,9,6,1,1,,2,2
5,45,3,6,2008,3,7,1,1,1,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,45,4,6,2008,3,1,1,2,2,1,1,1,1,1,1,3,5,2,9,6,1,2,,2,2
6,45,4,6,2008,3,1,2,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,48,2,2
7,44,3,6,2008,3,1,1,2,2,1,1,3,1,1,1,4,1,2,14,1,1,1,,2,2
4,52,4,6,2008,2,7,1,1,2,1,1,1,1,1,1,4,1,2,6,6,2,1,25,2,2
8,47,1,6,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,10,1,1,28,2,2
3,47,4,6,2008,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,35,2,2
1,47,4,6,2008,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,4,1,1,,2,2
5,47,4,6,2008,4,1,1,2,2,2,4,2,2,1,1,4,1,2,13,1,1,1,45,2,2
9,47,4,6,2008,1,1,1,2,1,1,2,1,1,1,1,1,1,2,14,4,1,1,,2,2
9,47,4,6,2008,3,1,3,2,1,1,1,1,1,1,1,1,1,2,,,,,,,
5,47,1,6,2008,2,1,1,2,2,2,2,1,2,1,1,1,1,2,9,4,1,1,,2,2
1,39,4,6,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,1,1,1,57,2,2
1,39,4,6,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,32,2,2
1,39,3,6,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,38,4,6,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,25,2,2
1,38,3,6,2008,2,1,1,2,2,1,1,2,1,1,1,1,1,2,6,6,1,1,,2,2
6,37,4,6,2008,4,7,1,2,2,1,4,2,2,1,1,3,1,2,17,1,1,1,,2,2
4,37,4,5,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
2,35,4,6,2008,3,7,8,2,2,1,1,1,1,1,1,4,4,2,10,6,1,1,,2,2
2,48,4,6,2008,2,1,1,2,2,1,1,1,2,1,1,1,1,2,14,6,1,1,,2,2
1,48,4,6,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,1,1,1,,2,2
12,51,4,6,2008,2,1,1,2,2,1,1,3,1,1,1,4,1,2,14,1,1,3,40,2,2
12,51,3,6,2008,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
12,51,4,6,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
6,51,4,6,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,9,5,1,1,,2,2
6,51,3,6,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,12,6,1,1,,2,2
12,50,4,6,2008,2,1,1,2,2,1,1,1,1,1,2,1,1,2,10,6,1,1,,2,2
12,50,3,5,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,,2,2
2,50,4,6,2008,2,1,1,1,2,1,1,1,2,1,1,1,1,2,19,9,1,7,,2,2
2,50,4,6,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,1,19,6,1,7,,2,2
8,50,4,6,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,,2,2
1,40,1,2,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,45,2,2
1,40,3,2,2008,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
7,40,3,2,2008,3,3,1,2,2,1,1,1,1,1,1,3,1,1,4,6,1,1,40,2,2
7,40,3,2,2008,1,3,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,40,2,2
7,40,4,2,2008,1,1,1,2,2,1,1,1,1,1,1,4,1,2,13,6,1,1,,2,2
6,40,3,2,2008,4,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,,2,2
5,47,4,10,2008,3,7,1,2,2,1,2,1,1,1,1,2,1,2,10,6,1,1,,2,2
5,47,4,10,2008,3,1,1,2,2,1,1,1,3,1,1,4,1,2,6,6,2,1,,2,2
9,47,4,10,2008,4,1,1,2,2,1,2,1,2,1,1,1,1,2,19,6,1,7,,2,2
22,47,3,10,2008,3,4,1,2,2,1,1,2,1,1,1,1,1,2,9,6,1,1,50,2,2
7,47,4,10,2008,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,1,1,2,,2,2
2,47,4,10,2008,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,,2,2
2,50,4,10,2008,1,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,7,,2,2
5,50,4,10,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,4,1,1,34,2,2
13,50,4,10,2008,2,7,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
3,44,4,10,2008,4,1,1,2,2,1,3,1,1,1,1,1,1,2,,,,,,,
3,44,4,10,2008,4,1,1,2,2,1,4,1,1,1,1,1,1,2,,,,,,,
6,44,4,10,2008,2,3,1,2,2,1,1,1,1,1,1,3,1,1,8,4,1,1,35,2,2
2,44,4,10,2008,1,1,1,2,2,1,2,1,1,1,1,1,1,2,,,,,,,
7,44,4,10,2008,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,28,2,2
7,44,4,10,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,41,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,41,4,10,2008,4,2,1,2,2,1,2,1,1,1,1,2,1,2,9,6,1,1,,2,2
7,41,4,10,2008,4,1,1,2,2,1,3,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,41,4,10,2008,3,3,3,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,30,2,2
4,37,4,10,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,5,6,1,1,,2,2
2,35,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,1,1,,2,2
7,48,4,10,2008,1,1,1,2,2,1,2,1,1,1,1,4,1,2,,,,,,,
3,38,4,10,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,9,1,1,,2,2
4,38,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,32,2,2
3,38,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
1,50,4,10,2008,1,1,1,2,2,1,1,1,1,1,1,2,1,1,4,6,1,1,40,2,2
1,51,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,1,40,2,2
13,51,4,10,2008,1,1,1,2,2,1,2,1,1,1,2,1,1,2,5,6,1,1,,2,2
12,51,4,10,2008,3,3,1,2,2,1,1,1,1,1,1,2,1,2,12,6,1,1,,2,2
8,51,3,10,2008,2,1,1,2,1,1,1,1,1,1,1,1,1,1,8,6,1,1,,2,2
1,39,4,10,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,13,6,1,1,,2,2
3,39,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
3,39,4,10,2008,1,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,,2,2
6,45,3,10,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,,2,2
6,45,4,10,2008,4,1,1,2,2,1,4,1,1,1,1,1,1,2,10,6,1,1,,2,2
6,45,4,10,2008,4,1,1,2,2,1,2,1,1,1,1,2,1,2,8,6,1,1,,2,2
6,45,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,45,4,10,2008,1,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
4,45,4,10,2008,4,7,1,2,2,1,4,1,1,1,1,1,1,2,,,,,,,
7,51,4,11,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,1,1,,2,2
12,51,4,11,2008,4,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
9,51,3,11,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,32,2,2
1,35,4,11,2008,1,1,1,2,2,1,4,1,1,1,1,4,1,2,9,5,1,1,,2,2
1,45,4,11,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,45,4,11,2008,4,1,1,2,2,1,1,1,1,1,1,1,5,1,9,6,1,1,,2,2
5,45,4,11,2008,1,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,,2,2
6,45,3,11,2008,3,1,3,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
4,39,4,11,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
4,39,4,11,2008,4,1,1,2,2,1,2,1,1,3,2,4,1,2,19,6,2,1,24,2,2
3,39,3,11,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,50,4,11,2008,4,1,8,2,2,1,3,2,1,1,1,1,1,2,9,1,1,1,,2,2
2,50,4,11,2008,3,1,3,2,2,1,1,1,1,1,1,1,1,2,18,6,1,1,30,2,2
5,50,4,11,2008,2,1,1,2,2,4,1,1,1,1,1,1,1,2,9,6,1,1,30,2,2
8,50,4,11,2008,4,1,1,2,2,1,4,1,1,1,1,3,1,2,4,6,1,1,14,2,2
8,50,4,11,2008,3,1,1,2,2,1,1,1,1,1,1,2,1,2,4,8,1,1,25,2,2
9,47,4,11,2008,4,3,1,2,2,1,2,1,5,1,1,1,1,2,14,6,1,1,38,2,2
3,49,3,8,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,1,1,1,35,2,2
1,49,3,11,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,,6,2,1,,2,2
3,49,4,11,2008,2,1,1,2,2,1,1,1,1,2,1,1,1,2,14,6,1,1,40,2,2
1,49,4,11,2008,4,1,1,2,2,4,3,1,1,1,1,1,1,2,19,5,1,1,,2,2
1,49,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1,,2,2
1,49,3,12,2008,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,32,2,2
1,49,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,19,6,1,1,,2,2
10,50,4,12,2008,4,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
6,50,3,12,2008,2,1,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,,2,2
9,50,1,12,2008,2,1,1,2,2,1,1,1,1,1,2,2,1,1,9,6,1,1,40,2,2
4,44,4,12,2008,2,1,4,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,,2,2
6,44,4,12,2008,2,1,1,2,1,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
6,44,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,1,19,6,,,,,
2,52,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,1,1,1,,2,2
2,44,4,12,2008,4,1,1,2,2,4,4,2,2,1,1,1,1,2,9,4,1,1,25,2,2
7,44,4,12,2008,4,1,1,1,1,1,4,1,1,1,1,1,1,2,9,6,2,7,,1,2
5,44,4,12,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,32,2,2
5,44,4,12,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
5,41,4,12,2008,3,1,1,2,2,1,1,3,1,3,2,2,1,2,14,1,1,1,,2,2
5,41,4,12,2008,4,1,1,2,1,1,4,1,1,1,1,1,1,2,,,,,,,
7,41,4,12,2008,3,1,1,2,2,1,1,1,1,1,1,5,1,1,4,6,1,1,19,2,2
1,45,1,12,2008,3,1,1,2,2,1,1,1,1,1,1,2,1,2,7,6,1,1,,2,2
5,45,3,11,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,,2,2
6,45,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,2,1,2,10,6,1,1,,2,2
6,45,4,12,2008,4,1,1,2,2,1,3,1,1,1,1,3,1,2,7,6,1,1,,2,2
6,45,4,12,2008,1,1,1,1,2,1,4,1,1,1,1,2,1,2,10,6,1,1,,2,2
4,45,4,12,2008,3,1,1,1,2,1,1,1,1,1,1,3,1,2,4,6,1,1,,2,2
4,45,3,12,2008,2,1,1,1,2,1,1,1,1,1,1,4,1,2,4,6,1,1,19,2,2
4,45,4,12,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1,,2,2
8,47,4,12,2008,2,1,4,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,36,2,2
9,47,4,12,2008,1,1,1,2,2,1,2,1,1,1,1,1,1,2,,,,,,,
5,47,4,12,2008,3,3,1,1,2,4,1,1,1,1,1,1,1,2,8,8,2,1,30,2,2
2,47,4,12,2008,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,35,2,2
5,47,4,12,2008,3,3,1,2,2,4,1,1,1,1,1,5,1,2,8,9,2,3,32,2,2
12,47,3,12,2008,4,1,8,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,38,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,38,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,38,4,12,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
6,38,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
13,50,4,12,2008,3,1,3,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,38,4,11,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
3,38,4,11,2008,4,1,1,2,2,1,1,1,1,1,1,4,1,2,,,,,,,
3,38,4,11,2008,4,1,1,2,2,1,2,1,1,1,2,4,1,2,5,6,1,1,37,2,2
1,38,4,11,2008,2,1,1,2,2,1,1,3,1,1,1,1,1,2,14,6,1,1,,2,2
1,39,4,12,2008,3,1,1,1,2,1,2,1,1,1,1,4,2,2,17,11,1,1,,2,2
3,39,4,12,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,44,4,11,2008,4,1,1,2,2,1,3,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,44,4,11,2008,4,3,3,2,2,1,3,1,1,1,1,1,1,1,14,6,1,1,40,2,2
7,44,4,11,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,44,4,11,2008,2,1,1,1,2,1,2,1,1,1,1,5,1,2,13,7,1,1,22,2,2
7,44,4,11,2008,1,1,1,1,1,1,3,1,1,1,1,1,1,2,,,,,,,
8,36,4,1,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,6,6,1,1,,2,2
2,36,4,2,2008,3,3,1,2,2,1,1,1,1,1,1,1,1,1,9,4,1,1,,2,2
2,36,3,2,2008,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,11,1,7,30,2,2
3,36,4,3,2008,3,1,1,2,2,1,1,1,1,1,1,1,2,,6,6,1,1,,2,2
2,36,4,3,2008,4,1,1,2,2,1,2,1,1,1,1,1,1,2,4,6,1,1,,2,2
1,36,4,3,2008,3,7,1,2,2,1,1,1,1,1,2,4,1,2,19,8,1,1,,2,2
3,36,3,4,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,,2,2
2,36,4,4,2008,3,1,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,35,2,2
1,36,4,4,2008,3,1,1,2,2,1,2,4,1,1,1,5,1,2,9,6,1,1,,2,2
1,36,4,4,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
2,36,4,12,2008,3,1,1,2,2,4,1,1,1,1,1,1,1,2,19,6,1,1,,1,2
2,36,3,12,2008,3,1,1,2,2,1,1,3,1,1,1,1,2,2,9,6,1,1,,2,2
4,36,4,12,2008,2,4,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,,2,2
1,36,3,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,,2,2
1,36,4,12,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,36,4,5,2008,4,1,1,2,2,1,2,1,1,1,1,1,1,2,19,6,1,7,,2,2
3,36,4,5,2008,3,1,1,2,2,1,1,3,1,1,1,1,1,2,6,1,1,1,,2,2
2,36,3,5,2008,2,1,3,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,,2,2
2,36,4,5,2008,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,36,4,5,2008,2,1,4,2,2,1,1,1,1,1,1,1,1,2,6,6,1,1,,2,2
2,36,4,6,2008,4,1,1,2,2,1,4,1,1,1,1,1,1,2,19,6,1,7,,2,2
2,36,4,7,2008,2,1,3,2,2,1,1,3,1,1,1,1,1,2,7,1,1,1,,2,2
1,36,4,7,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,36,4,9,2008,2,3,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,36,3,9,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,5,6,1,1,,2,2
3,36,4,10,2008,2,1,1,2,2,1,1,1,1,1,1,1,1,2,19,4,1,1,,2,2
4,36,4,10,2008,4,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
