Thana,District,Accident_Severity,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt
1,54,F,5,2011,2,1,8,2,2,1,2,1,1,1,2,5,1,1,19,6,1,7, ?,2,2
12,54,G,5,2011,3,3,8,2,2,1,3,1,1,1,1,2,1,2,6,6,1,1,31,2,1
1,54,S,3,2011,1,1,2,2,2,1,1,1,1,1,1,3,1,1,19,8,1,7, ?,1,2
1,54,F,4,2011,4,1,3,2,2,1,2,1,1,1,1,1,1,1,14,11,1,1, ?,2,2
1,54,F,5,2011,3,5,4,2,2,1,1,2,1,1,1,1,2,1,9,1,1,1,45,2,2
12,54,F,3,2011,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,5,1,1,35,2,2
12,54,F,5,2011,3,7,1,2,2,1,1,2,1,1,1,1,1,1,8,9,1,1,25,2,2
12,54,F,4,2011,3,7,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,7, ?,2,2
6,5,F,7,2011,4,1,1,2,2,1,1,1,1,1,1,2,1,2,19,11,2,7, ?,1,2
3,55,F,7,2011,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,6,2,7,20,2,2
11,54,F,3,2011,1,3,8,2,2,2,1,2,2,1,2,4,4,2,8,1,2,7, ?,2,2
10,54,F,4,2011,3,1,8,2,2,1,1,1,1,1,1,1,1,2,19,11,1,7, ?,2,2
4,54,F,6,2011,3,7,1,2,1,1,4,1,1,1,1,2,1,1,19,11,2,7, ?,1,2
5,54,F,4,2011,3,1,1,1,2,1,1,1,1,1,1,3,1,2,14,6,1,7, ?,2,2
11,54,G,7,2011,2,1,1,2,2,1,3,1,1,1,1,4,1,1,19,11,2,7, ?,2,2
11,54,F,5,2011,3,3,1,1,2,1,1,2,1,1,1,4,1,2,8,1,2,7, ?,2,2
6,55,F,7,2011,4,1,1,2,2,1,4,1,1,1,1,2,1,2,19,11,2,7, ?,2,2
1,53,F,8,2011,3,7,1,1,2,1,1,1,1,1,1,1,1,1,8,11,1,1,55,1,2
3,53,F,8,2011,4,1,1,2,1,2,1,2,2,1,1,2,1,1,8,11,1,1,35,2,2
12,53,G,10,2011,2,1,1,1,2,1,1,1,1,1,1,1,1,2,8,6,1,1,30,2,2
2,53,G,10,2011,3,1,3,1,2,1,1,1,1,1,2,3,1,2,12,11,1,7, ?,2,2
3,53,F,10,2011,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,7,27,1,2
1,53,G,9,2011,3,7,1,2,2,1,1,1,1,1,1,1,1,2,5,9,1,1,28,2,2
7,56,F,8,2011,4,1,1,2,2,1,2,1,1,1,1,1,1,2,19,11,1,7, ?,2,2
3,56,F,8,2011,2,1,1,2,2,1,2,1,1,1,1,1,1,2,19,11,1,7, ?,2,2
1,56,G,9,2011,3,1,4,2,1,1,1,1,1,1,1,2,1,1,12,11,1,7, ?,1,2
5,56,F,10,2011,3,1,1,2,2,1,4,1,1,1,1,1,1,2,19,11,1,7, ?,1,2
1,55,F,8,2011,4,3,1,2,2,2,4,1,2,1,1,2,1,2,4,11,1,7, ?,1,2
5,54,F,8,2011,2,3,1,2,2,1,1,1,1,3,2,2,1,2,17,6,1,7,28,2,2
3,54,F,11,2011,4,1,1,1,1,1,4,3,1,1,3,2,1,2,9,4,1,7, ?,1,2
1,53,F,11,2011,3,1,8,2,2,1,2,1,1,1,1,2,1,1,6,11,1,7,25,1,2
3,53,G,11,2011,3,1,2,2,2,1,2,1,1,1,2,2,1,2,5,11,1,1,40,1,2
7,56,F,11,2011,3,1,1,2,2,1,2,3,1,1,1,1,1,2,13,11,1,7, ?,2,2
8,56,M,11,2011,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,11,2,7,35,2,2
12,54,F,8,2011,4,1,1,2,2,1,1,1,2,1,1,1,1,2,9,6,1,1,55,2,2
2,55,G,6,2011,4,3,1,1,1,1,4,1,1,1,1,1,1,1,9,4,1,1,26,1,2
2,55,S,11,2011,4,3,4,2,2,1,2,1,1,1,1,2,1,2,9,4,1,1,32,2,2
9,56,F,12,2011,2,1,1,2,2,1,1,1,1,1,1,1,1,2, ?, ?,?,?, ?,2,2
1,56,G,12,2011,1,3,1,2,2,1,3,1,1,1,1,2,1,1,5,6,1,1,28,2,2
1,55,G,8,2011,3,3,1,2,2,1,1,1,1,1,1,2,1,2,5,6,1,7, ?,2,2
1,53,G,12,2011,3,1,8,2,2,1,1,1,1,1,1,4,2,1,2,11,1,7,22,2,2
15,54,F,10,2011,4,1,2,2,1,1,2,1,1,1,1,5,1,1,5,11,1,1,30,2,2
12,54,F,9,2011,4,1,1,2,2,1,1,1,1,1,1,3,1,1,4,6,1,7,28,2,2
2,56,F,11,2011,3,1,1,1,2,1,1,1,1,3,3,4,1,2,7,6,1,1,28,2,2
11,54,F,11,2011,2,7,1,2,2,1,1,1,1,3,1,4,1,2,19,7,1,7,27,1,2
11,54,F,10,2011,2,1,1,2,2,1,1,3,1,3,1,3,1,2,3,6,2,7,26,2,2
8,54,G,10,2011,4,1,8,2,2,1,2,1,1,1,1,2,1,2,8,8,1,1,40,2,2
7,54,F,10,2011,4,7,1,2,2,1,1,2,1,3,2,4,1,2,17,11,2,7,45,1,2
7,54,F,9,2011,4,1,2,2,1,1,2,2,1,1,1,1,5,1,12,6,1,1,40,1,2
11,54,S,9,2011,3,7,1,2,2,1,1,1,1,1,1,2,1,2,5,11,1,1,25,1,2
9,54,F,9,2011,3,7,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,2,2,2
3,54,F,10,2011,4,1,1,2,2,1,4,1,1,1,1,2,1,2,5,6,1,1,35,2,2
3,54,F,10,2011,2,1,3,1,2,1,3,1,1,1,1,4,1,1,14,6,2,7, ?,1,2
8,54,F,9,2011,3,1,1,1,2,1,1,1,1,1,1,2,1,2,13,5,1,1,23,2,2
5,54,F,8,2011,3,7,8,1,2,1,1,1,1,3,2,2,1,2,17,11,1,1,28,2,2
14,54,F,12,2011,3,1,1,2,2,1,4,1,1,1,1,1,1,2,4,6,1,7, ?,2,2
16,54,F,11,2011,3,7,8,2,2,1,1,1,1,1,1,1,1,2,9,11,1,7, ?,2,2
12,54,F,8,2011,2,1,1,2,2,1,2,1,1,1,1,1,1,1,4,11,1,1, ?,2,2
14,54,F,10,2011,4,1,1,1,2,1,1,1,1,1,1,2,1,1,14,11,1,1,29,2,2
1,54,S,8,2011,3,1,8,2,2,1,1,2,1,1,1,2,1,1,5,6,1,7, ?,1,2
6,55,F,7,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,2,7,20,2,2
6,55,F,10,2011,4,1,1,2,2,1,4,2,1,1,1,2,1,2, ?, ?,?,?, ?,?,?
11,54,G,4,2011,2,1,1,2,2,1,1,1,1,1,1,4,1,2,12,11,2,7,27,1,2
8,54,G,3,2011,2,1,1,2,2,1,1,1,1,1,1,4,2,2,17,6,1,7, ?,2,2
11,54,F,9,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,2,12,6,1,7,20,1,2
7,54,G,10,2011,4,4,8,2,2,1,2,1,1,1,1,2,1,2,8,6,1,1,40,2,2
5,54,F,8,2011,2,7,8,2,2,1,1,1,1,2,2,3,1,2,17,6,1,1,28,2,2
3,53,F,8,2011,3,1,1,2,2,2,1,2,2,1,1,2,1,1,8,6,1,1,35,2,2
2,27,F,10,2011,2,1,1,2,2,1,1,3,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,27,F,11,2011,2,1,2,2,1,1,1,1,1,1,1,4,1,1,4,6,1,1, ?,2,2
2,27,F,11,2011,4,1,1,2,2,1,4,1,1,1,1,3,1,2,19,6,1,7,18,2,2
2,34,S,9,2011,3,1,1,2,2,1,2,2,1,1,1,3,1,2,9,5,1,1, ?,2,2
3,34,G,9,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,7,25,2,1
10,34,F,10,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,26,2,2
4,34,F,10,2011,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,5,1,1,25,2,2
4,34,F,10,2011,4,1,1,2,2,1,2,1,1,1,1,2,1,2,6,6,1,1, ?,2,2
3,34,F,11,2011,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1, ?,2,2
4,34,F,11,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1, ?,2,2
6,34,F,11,2011,1,1,3,2,2,1,1,1,1,3,1,3,1,2,4,6,1,1, ?,2,2
4,34,F,12,2011,2,7,1,2,2,1,1,1,1,1,1,3,1,2,9,1,1,1,38,2,2
6,34,F,12,2011,3,1,1,2,2,1,1,1,1,1,1,1,2,2,7,6,1,3,25,2,2
3,31,F,9,2011,2,1,2,2,2,1,1,1,1,1,1,3,1,1,4,6,1,1, ?,2,2
4,31,F,9,2011,3,1,1,2,2,2,1,1,2,1,1,4,1,2,4,6,1,7, ?,2,2
6,31,F,12,2011,3,1,8,2,2,1,1,2,1,1,1,4,1,2,6,6,?,1,42,2,2
3,33,F,8,2011,2,1,1,2,1,2,2,1,1,1,1,3,1,2,4,2,1,1, ?,2,2
5,33,F,9,2011,3,1,5,2,2,2,1,1,2,1,1,3,1,2,8,6,1,5,35,2,2
3,33,F,9,2011,2,3,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,7, ?,2,2
2,33,F,9,2011,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,8,1,1, ?,2,2
2,33,F,9,2011,3,7,8,2,2,1,1,2,1,1,1,2,1,2,4,2,1,7,18,2,2
3,33,F,9,2011,4,1,1,2,2,1,4,1,1,1,2,3,1,2,19,6,1,1,40,2,2
1,33,G,11,2011,4,1,1,2,2,1,3,1,1,1,3,3,2,?,19,6,1,1, ?,2,2
1,33,F,11,2011,2,7,1,2,2,1,1,1,1,1,1,3,1,2,19,3,1,1, ?,2,2
5,33,G,11,2011,3,1,1,2,2,1,1,2,1,1,1,3,1,2,9,5,1,1,35,2,2
4,33,F,11,2011,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
1,33,F,12,2011,2,1,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1, ?,2,2
1,33,F,12,2011,2,1,3,2,2,1,1,1,1,1,1,4,1,2,19,6,1,1, ?,2,2
2,33,F,12,2011,3,7,8,2,2,1,1,1,1,1,1,3,1,1,4,6,1,1, ?,2,2
3,33,G,8,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,2,5,6,1,1,40,2,2
2,33,F,8,2011,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
5,33,F,8,2011,3,3,1,2,2,1,1,3,1,2,3,3,1,2,4,6,1,1,25,2,2
1,32,G,10,2011,2,1,3,2,2,1,1,1,1,1,1,2,1,1,19,6,1,1,15,2,2
1,32,G,11,2011,3,7,1,2,2,1,1,1,1,1,2,2,1,2,9,6,1,7,30,2,2
1,30,G,8,2011,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1, ?,2,2
1,30,F,9,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,7, ?,2,2
2,30,F,9,2011,2,1,1,2,2,1,1,1,1,1,1,4,1,2,19,6,1,7, ?,2,2
5,30,F,9,2011,2,1,1,2,2,2,1,1,2,1,1,5,1,1,19,11,1,1,25,2,2
5,30,F,9,2011,4,7,8,2,2,1,2,1,1,1,1,4,1,2,4,7,1,1, ?,2,2
1,30,F,10,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2
1,30,F,10,2011,2,7,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,7,20,2,2
1,30,S,11,2011,4,1,1,2,2,1,2,1,1,1,1,1,1,2,4,6,1,3, ?,2,2
4,30,F,11,2011,3,1,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1, ?,2,2
2,30,F,12,2011,2,1,1,2,2,1,1,2,1,1,1,4,1,2,4,2,1,3, ?,2,2
5,30,F,12,2011,4,4,3,1,2,3,3,1,1,1,1,2,1,2,19,6,1,1, ?,2,2
4,34,S,7,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,7, ?,2,2
1,33,F,7,2011,3,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,1,1,32,2,2
1,33,F,7,2011,4,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1, ?,2,2
3,33,G,7,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,21,2,2
3,33,F,7,2011,3,1,1,2,2,1,1,1,2,2,1,3,3,1,4,6,1,1, ?,2,2
5,33,F,7,2011,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
3,32,F,7,2011,3,1,1,1,2,2,1,1,1,1,1,2,1,2,4,6,1,1,35,2,2
3,32,F,7,2011,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,35,2,2
1,30,F,7,2011,2,1,1,2,2,1,1,1,1,1,1,2,1,1,9,6,1,1,38,2,2
7,30,F,7,2011,4,1,8,2,2,1,4,2,5,1,1,3,4,2,8,6,1,1, ?,2,2
6,27,G,7,2011,3,1,1,2,2,2,1,3,3,2,2,4,1,2,8,6,1,1, ?,2,2
1,32,F,5,2011,4,7,8,2,2,1,1,3,1,1,1,2,5,1,17,6,1,1,28,2,2
6,34,F,5,2011,2,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1, ?,2,2
4,31,F,5,2011,4,1,1,2,2,1,4,1,1,1,1,1,1,1,9,6,1,1,35,2,2
4,33,F,5,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,2,5,6,1,1, ?,2,2
2,27,F,5,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,1,8,6,1,1, ?,2,2
5,27,S,5,2011,2,1,1,2,2,1,1,1,1,1,1,5,1,1,4,6,1,1,27,2,2
10,34,F,3,2011,1,1,1,2,1,2,1,1,1,1,1,1,1,2,14,6,1,1,30,2,2
3,32,S,3,2011,3,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,2,1, ?,2,2
1,32,F,3,2011,3,1,1,2,2,1,1,1,1,1,1,4,1,2,4,6,1,4, ?,1,1
3,32,F,3,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1, ?,1,2
1,27,G,3,2011,4,1,1,2,2,4,4,1,1,1,1,2,1,2,2,9,1,1,38,1,2
3,33,F,5,2011,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,28,2,2
2,27,G,4,2011,2,1,1,2,2,1,1,1,1,1,1,2,1,2,6,4,1,1, ?,2,2
1,32,F,4,2011,3,3,1,2,2,1,1,1,1,1,1,4,1,2,4,4,1,1,25,2,2
1,27,F,4,2011,3,4,1,2,2,1,1,1,1,1,1,1,1,2,4,4,1,1,23,2,2
5,27,F,4,2011,3,7,1,1,2,1,1,1,1,1,1,3,1,2,4,6,2,1,25,2,2
3,33,G,6,2011,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1, ?,2,2
2,27,F,3,2011,2,1,1,2,2,1,4,1,1,1,1,2,1,2,9,6,1,6, ?,2,2
4,34,G,1,2011,2,1,1,2,2,1,4,4,1,1,1,4,1,2,6,6,1,4,35,2,2
8,34,G,1,2011,4,1,1,2,2,4,4,1,1,1,1,3,1,2,4,6,1,1, ?,2,2
1,33,F,1,2011,4,1,1,2,2,1,4,1,1,1,1,3,1,2,19,6,1,7,25,2,2
5,33,F,1,2011,3,1,1,2,2,1,1,1,1,1,3,1,2,?,8,6,1,1, ?,2,2
1,31,F,1,2011,3,1,1,2,2,1,1,1,1,1,1,2,1,1,4,6,1,1,23,2,2
4,27,G,1,2011,2,1,1,2,2,1,1,1,1,1,1,3,4,2,8,6,1,1,44,1,2
2,33,F,2,2011,2,1,1,2,2,1,1,1,1,1,3,1,2,?,4,4,1,1,30,2,2
3,33,F,2,2011,2,1,1,2,2,1,1,1,1,1,1,4,1,2,1,10,1,1, ?,2,2
7,33,F,2,2011,2,1,1,2,2,1,1,4,1,1,1,3,1,2,6,6,1,6, ?,2,2
5,31,F,2,2011,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,2,51,2,2
1,31,F,2,2011,4,1,1,2,2,1,1,1,1,1,2,2,1,2,4,6,1,2,29,2,2
3,32,F,1,2011,1,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,?,?, ?,2,2
4,27,F,2,2011,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,26,2,2
1,34,F,4,2011,3,7,3,2,2,1,1,1,1,1,1,5,1,1,6,6,1,1, ?,2,2
1,34,F,5,2011,1,1,1,2,2,1,2,1,1,1,1,5,1,1,13,6,1,1, ?,2,2
1,34,F,5,2011,2,1,1,2,2,1,1,1,1,1,1,2,1,2,19,6,2,3,20,2,2
1,34,F,5,2011,2,1,1,2,2,1,2,1,1,1,1,5,1,1,8,6,1,1, ?,2,2
1,34,G,6,2011,3,3,4,2,2,1,1,1,1,1,1,5,1,1,4,6,1,1,20,2,2
1,34,F,6,2011,3,7,6,2,2,1,2,1,1,1,1,4,1,2,7,6,1,1,26,2,2
11,34,G,3,2011,4,1,2,2,2,1,2,1,1,1,1,3,1,2,6,6,2,2, ?,2,2
11,34,F,4,2011,3,1,4,2,2,1,1,1,1,1,1,3,1,2,14,2,1,1, ?,2,2
1,34,F,4,2011,3,1,1,2,2,1,1,1,1,1,1,5,1,1,6,6,1,1, ?,1,1
6,34,G,9,2011,3,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,4,25,2,2
1,34,F,9,2011,3,2,1,2,2,1,1,1,1,1,1,5,1,1,19,6,?,?, ?,?,?
1,34,F,12,2011,2,1,1,2,2,1,2,1,1,1,1,5,1,1,2,6,1,?, ?,2,2
1,34,F,11,2011,3,3,1,2,2,1,1,1,1,1,1,5,1,1,4,6,?,?,30,1,1
11,34,F,5,2011,4,7,3,2,2,1,4,1,1,1,1,1,1,2,4,6,1,1,23,2,2
1,34,F,2,2011,4,1,1,2,2,1,4,1,1,1,1,5,1,2,16,6,1,1,50,2,2
1,27,F,7,2011,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,30,1,2
4,34,F,5,2011,4,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,35,2,2
2,31,F,5,2011,2,1,1,2,2,1,1,2,1,1,2,1,1,2,6,6,1,1, ?,1,2
1,32,F,8,2011,1,3,1,2,2,1,4,1,1,1,1,5,1,1,14,7,1,1,30,1,2
1,64,G,2,2011,1,1,1,2,1,1,1,1,1,1,1,5,1,1,6,6,1,1,30,1,2
1,64,F,4,2011,1,2,4,2,1,1,1,1,1,1,1,5,1,1,8,6,1,3,35,1,2
1,64,F,6,2011,4,1,4,2,1,1,3,1,1,1,1,5,1,1,16,6,2,1, ?,1,2
1,64,G,7,2011,3,1,2,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,26,1,2
1,64,F,10,2011,2,1,1,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,40,1,2
1,64,G,11,2011,3,1,1,1,2,1,1,3,1,1,1,5,1,1,6,5,1,1,19,1,2
12,64,F,5,2011,1,2,1,2,2,1,2,1,1,1,1,1,3,1,5,6,1,1, ?,1,2
12,64,G,8,2011,2,1,8,2,2,1,2,1,1,1,1,1,1,2,11,6,1,3, ?,1,2
11,64,F,1,2011,3,1,1,2,1,1,1,1,1,1,1,5,1,1,13,6,2,7, ?,1,2
11,64,F,2,2011,2,4,8,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1,30,1,2
11,64,F,9,2011,3,3,1,2,2,1,1,1,1,1,1,5,1,1,5,4,1,1, ?,1,2
2,64,F,2,2011,4,3,1,2,1,1,3,1,1,1,1,5,1,1,8,6,1,1, ?,1,2
2,64,F,3,2011,3,3,6,2,1,1,1,1,1,1,1,5,1,1,7,6,1,1, ?,1,2
2,64,G,4,2011,4,3,1,2,1,1,3,1,1,1,1,2,1,1,14,5,1,1,32,1,2
2,64,G,5,2011,2,3,6,2,1,1,1,1,1,1,1,5,1,1,14,5,1,1, ?,1,2
2,64,G,5,2011,4,3,6,1,1,1,3,1,1,1,1,5,1,1,19,5,1,1,19,1,2
2,64,M,6,2011,2,3,6,2,1,1,1,1,1,1,1,5,1,1,14,5,1,1, ?,1,2
2,64,G,9,2011,4,3,6,2,1,1,3,1,1,1,1,5,1,1,5,6,1,1, ?,1,2
2,64,F,9,2011,1,3,4,2,1,1,2,1,1,1,1,5,1,1,8,5,1,1, ?,1,2
2,64,G,10,2011,1,3,5,2,1,1,2,1,1,1,1,5,1,1,14,6,1,3, ?,1,2
2,64,F,10,2011,4,3,1,2,2,1,2,1,1,1,1,2,1,1,14,5,1,1, ?,1,2
5,64,F,1,2011,3,1,1,2,1,1,1,1,1,1,1,5,1,1,8,6,1,1, ?,1,2
5,64,F,4,2011,4,1,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1, ?,1,2
5,64,F,4,2011,2,1,1,2,1,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,1,2
5,64,F,7,2011,4,1,1,2,2,1,3,1,1,1,1,5,1,1,8,6,1,1, ?,1,2
5,64,F,7,2011,2,1,1,2,2,1,2,1,1,1,1,5,1,2,8,6,1,1, ?,1,2
7,64,F,3,2011,3,2,6,2,1,1,2,1,1,1,1,5,1,1,14,6,2,1, ?,1,2
7,64,F,5,2011,4,1,1,2,2,1,2,2,1,1,1,5,1,1,14,6,2,1,28,1,2
7,64,F,8,2011,4,1,6,2,1,1,2,1,1,1,1,5,1,1,14,6,2,1, ?,1,2
7,64,F,10,2011,1,1,1,2,2,1,2,1,1,1,1,5,1,1,19,6,2,1, ?,1,2
7,64,F,10,2011,3,1,3,2,2,1,1,1,1,1,1,5,1,1,6,6,2,1, ?,1,2
6,64,F,3,2011,1,2,1,2,1,1,3,1,1,1,1,5,1,1,14,5,2,1, ?,1,2
6,64,F,4,2011,2,2,1,2,1,1,1,1,1,1,1,5,1,1,8,5,2,1, ?,1,2
6,64,G,4,2011,2,1,1,2,1,1,1,1,1,1,1,5,1,1,6,5,1,1,35,1,2
6,64,F,5,2011,2,2,5,2,1,1,2,1,1,1,1,1,1,1,19,5,2,1, ?,1,2
6,64,F,5,2011,4,1,1,2,2,1,3,1,1,1,1,1,1,1,8,3,2,1, ?,1,2
6,64,F,7,2011,4,1,1,2,1,1,3,1,1,1,1,5,1,1,1,5,2,1,24,1,2
6,64,F,10,2011,1,1,1,2,1,1,2,1,1,1,1,5,1,1,8,6,1,1, ?,1,2
8,64,F,1,2011,2,1,1,2,2,1,2,1,1,1,1,5,1,1,19,5,2,1, ?,1,2
8,64,F,2,2011,3,1,1,2,2,1,1,1,1,1,1,5,1,1,8,4,1,1, ?,1,2
8,64,F,3,2011,2,3,1,2,2,1,1,2,1,1,1,5,1,1,14,5,1,1, ?,1,2
8,64,F,5,2011,4,1,1,2,2,1,3,1,1,1,1,5,1,1,8,6,1,1, ?,1,2
8,64,F,5,2011,2,1,1,2,2,1,3,4,1,1,1,5,1,1,14,1,1,1, ?,1,2
3,64,F,3,2011,4,2,6,2,2,1,3,1,1,1,3,5,1,1,9,6,1,1, ?,1,2
3,64,F,3,2011,1,1,1,2,2,1,2,1,1,1,1,5,1,1,19,6,1,1, ?,1,2
3,64,F,4,2011,2,2,1,2,2,1,1,1,1,1,1,5,1,1,9,5,1,1, ?,1,2
3,64,F,5,2011,4,1,1,1,2,1,2,2,1,1,1,1,4,1,13,6,2,1,32,1,2
3,64,F,6,2011,4,1,1,2,2,1,4,1,1,1,1,5,1,1,6,6,1,1, ?,1,2
3,64,F,10,2011,3,1,1,2,2,1,1,2,1,1,1,5,1,1,6,6,1,1,35,1,2
3,64,F,11,2011,2,1,1,1,2,1,1,1,1,1,1,2,1,1,16,2,1,1, ?,1,2
10,64,G,4,2011,3,5,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1, ?,1,2
10,64,G,5,2011,3,1,1,2,2,1,1,1,5,1,1,1,1,1,8,6,1,1,30,1,2
10,64,F,5,2011,4,1,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1,26,1,2
10,64,F,5,2011,3,5,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1, ?,1,2
10,64,F,6,2011,3,5,1,2,2,1,1,1,1,1,1,1,1,1,9,5,1,1, ?,1,2
10,64,G,6,2011,3,1,1,2,2,1,1,1,1,1,1,3,1,1,19,6,1,1,19,1,2
10,64,F,8,2011,2,1,3,2,2,1,1,1,1,1,1,5,1,1,9,6,1,1, ?,1,2
10,64,F,11,2011,2,5,1,2,2,1,1,2,1,1,1,1,1,1,8,6,1,1, ?,1,2
4,64,F,1,2011,2,1,1,2,1,1,1,1,1,1,1,5,1,1,19,6,1,1, ?,1,2
4,64,F,4,2011,2,1,3,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1, ?,1,2
4,64,G,5,2011,2,1,1,2,1,1,1,1,1,1,1,5,1,1,14,6,1,1,28,1,2
4,64,F,9,2011,3,1,1,2,2,1,1,1,1,1,1,5,1,1,6,6,1,1,20,1,2
4,64,F,9,2011,1,3,5,2,1,1,3,1,1,1,1,5,1,1,19,6,1,1, ?,1,2
4,64,F,10,2011,2,1,1,2,2,1,1,1,1,1,2,5,1,1,6,6,1,1, ?,1,2
4,64,G,10,2011,4,1,2,2,1,1,3,1,1,1,1,5,1,1,9,6,1,1,26,1,2
4,64,G,10,2011,4,1,5,2,1,1,3,1,1,1,1,5,1,1,8,1,1,1, ?,1,2
4,64,F,11,2011,4,1,1,2,2,1,3,1,1,1,1,5,1,1,12,5,1,1, ?,1,2
4,64,G,12,2011,4,1,1,2,1,1,2,3,1,1,1,5,1,1,9,5,1,1, ?,1,2
4,64,F,12,2011,4,1,1,2,1,1,3,1,1,1,1,5,1,1,14,6,1,1, ?,1,2
1,64,F,8,2011,4,1,1,2,1,1,2,1,1,1,1,5,1,1,19,6,1,1, ?,1,2
6,57,G,2,2011,3,3,1,2,1,1,1,1,1,1,2,2,1,2,9,8,1,1,35,2,2
5,57,F,2,2011,2,4,8,2,2,1,1,3,5,3,3,4,4,2,19,1,2,7, ?,2,2
5,57,F,2,2011,3,7,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,42,1,2
4,57,F,2,2011,3,1,8,2,2,1,1,1,1,1,1,4,1,2,17,11,2,1, ?,2,2
5,57,F,1,2011,2,1,1,1,2,1,1,5,5,1,1,4,2,2,19,11,2,3,30,1,2
7,57,F,1,2011,2,1,1,2,2,1,1,1,1,1,1,4,1,2,5,11,1,1, ?,2,2
8,57,F,1,2011,1,7,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,28,2,1
8,57,F,1,2011,2,7,1,2,2,1,1,1,1,1,1,1,1,2,14,4,1,1,32,2,1
1,59,F,3,2011,4,7,1,2,2,1,1,1,1,1,1,1,1,1,8,4,1,1, ?,2,2
1,59,F,3,2011,3,7,8,2,2,1,1,1,1,1,1,1,1,1,8,6,1,7, ?,1,2
1,59,F,3,2011,4,7,8,1,2,1,4,1,1,3,1,4,1,2,17,6,2,7,20,1,2
7,59,F,3,2011,4,1,1,2,1,4,1,1,1,1,1,2,1,2,17,6,1,1,26,2,2
6,59,F,7,2011,3,7,8,2,2,1,1,1,1,1,1,4,1,2,14,11,2,7, ?,1,2
